ur,ul,omegaR_measured,omegaL_measured
0.29594540879881215,0.4257446178661184,15.965748288943235,7.2998505003595
0.2804192920371677,0.3914086384936716,13.318802076002658,11.212149296093056
0.2622172091796647,0.3543791571148599,13.155976391274896,16.06042525244445
0.2415128578212397,0.314910994325295,11.870824612535458,16.635070119741215
0.218503814034029,0.27327575265288817,11.105564794290004,14.932846584844329
0.19340964695190122,0.22975994750877532,9.916857885833544,12.69826621858106
0.1664698234811015,0.18466303551434168,7.937259016306335,10.84583211760367
0.13794142313178967,0.138295353772532,7.0456169060015625,8.027762250548882
0.10809668477722316,0.09097598426447677,5.2253582801183835,5.151080731139598
0.07722040875120349,0.04303055806771271,2.982032015550374,2.649297718245986
0.045607239074874024,-0.005210985493595045,0.9428477201321576,0.45245134280080407
0.013558851747849186,-0.053416669345888325,-0.03240761246067099,-0.007596888813564748
-0.018618924064940635,-0.10125476318634591,0.06502032678774247,-0.5818676787472811
-0.050619024478947755,-0.14839606630484597,-0.06628609454972599,-0.47234960913830976
-0.0821360811183018,-0.1945161729983846,-0.014022648958904108,-0.1767491471454425
-0.11286933516432339,-0.23929770498836542,-0.17027838112706012,-0.18655382725878505
-0.14252550741626546,-0.28243249547824795,-1.8750143609006427,-2.188382703079753
-0.17082159697607105,-0.32362370982182687,-3.515592649734323,-6.122833016152435
-0.19748758185004145,-0.3625878882086452,-6.057730682387329,-8.823654167581408
-0.22226899569630335,-0.3990568963096663,-7.267453183288917,-13.723917891122385
-0.24492935612886124,-0.4327797704597344,-9.142279362025821,-14.894121566066275
